product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
B07J2BQZD6,"Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material & Durable Handles|Netted Lightweight Laundry Bag, Size 36 x 36 x 58, Capicity 30 Ltr (Pink)",Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,₹199,₹399,50%,3.7,"7,945","PACKAGE CONTAINS: 1 Piece Laundry Basket|MATERIAL: Nylon Mesh|PRODUCT DIMENSION: 36 x 36 x 58 CM|Segregate your dirty clothes instead of every member of your family leaving their dirty clothes lying around haphazardly, you can place a laundry bag in the bathroom for them to use.|Made of a nylon mesh, this laundry bag is breathable. This nylon mesh laundry bag is also easy to wash and keep clean,","AFZOUV6DSSLIWTHCEQED5RR6HGHQ,AFL4I5P7WCRS6SYIW4ZNKWADKV2Q,AGFKMDMUPNFM5JWT6BBY2SEVMHMQ,AFKUC4MUHKKVBKYKGLJ3W52G6SVQ,AHBS5ADSTPJ6C5GUYBPG3VBTVX2A,AHUM2M2XXYNDAMBYGMNREX3XIYBQ,AFCQXQUIMMCKM6Y743IKFKIMAYWA,AHSBMJGIRPF66VB6VR76KHJAB3SA","MM,Tony Augustine,Pradeep,Priyanka.s,Amazon Customer,Pragadhe,Gaikwad pramodkumar popat,Pratik Panchal","RYPL17AT0RDI1,RQOF3LTV1XO6K,R169DI8KX4KIS0,R1T86QSHNGWS2,R3Q7KHGMYL8KPE,R22FND348KV4I0,R1IQL0D1Z5I492,R3PEJ703N4DY56","Unsatisfied,Too small for home use.,Nic,Nice item,.,Good,Material is not good.,Overall product is good, but one of it is damaged","Very small it is, hardly for less than 6 heavy clothes.Very good for single person but not for family .,Too small for home use good for travel,Value for money,I like the product.value for money,Nice product..,I'm happy with the product as it's highly portable due to its folding ability into its pouch and its sturdy enough to stand on its own but size is smaller than i expected.,Material is not good, for these price you can buy any bag...,One of the bag is damaged, but overall product is good.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51Ule90yh0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kuber-Industries-Laundry-Basket-CTKTC1475/dp/B07J2BQZD6/ref=sr_1_427?qid=1672923613&s=kitchen&sr=1-427
B07HK53XM4,"Bulfyss Plastic Sticky Lint Roller Hair Remover Cleaner Set of 5 Rolls 150 Sheets, 30 Sheets Each roll Lint Roller Remover for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",₹279,₹599,53%,3.5,"1,367","Package Contents: 1 Lint Roller with 5 Adhesive Rolls (5 x 30 sheets)|Dimensions (L x W x H): 17 cm x 5 cm x 5 cm|Material: Plastic, Lint Roller with 150 sheets|SAFE TO USE: The lint remover uses the special adhesive paper material for effective lint removal without risk of damaging surfaces.|MULTIPLE USAGE: It can quickly remove all kinds of lint on Clothes, Coats, Sweaters, Dresses, Suits, Formal wear, thin hair, Sofa, Blankets, Pet hair and more.|PORTABLE This lint roller perfect for travel and common everyday use small enough to fit in a purse or pocket for use on the go with minimal space taken and maximum convenience","AE556ASSODHNECNYDEABP6Q7Z75Q,AESPTUXAQMTJ64NCR4QI5N6WL6HA,AEOVKYUJ6EB3K2D3CALSVWOITV6Q,AEAUQLBFFDELPJFM3F6JAIX4VWKA,AFEQDV6CWBY2Y4WS6ALF2BXU7VAQ,AHRRDBQR6IU4V4XBBLSJRRML3GQA,AH5BI7KKCSC6IZ2AS4XJZSQ7QO3A,AH2OKG3SYK3EHZWPVLNDVBVJCTSQ","Rahul Todur,MG,geeta,Nawang,Saff,philomon kani,rub,Manish P.","R2T39I2ZEKM9PL,R1ZBMWBRCRX6M1,R14ROZ9SPSVA1C,R1DM63YLI499R0,R35NUHSRXCQ4I6,R1Q3L7BERE4C6,R1334GMRXCJFLO,R1ZN9HBT8L7C6Z","This is a good product,Not upto the expectation,Not recommended for buying.,Very delicate product,Worth a buy,Good product,Just fine buy,Good stickiness but bad handle","The only issue is that the built quality is very poor. It broke on 2nd use. Rest the adhesion is good.,The product is not sturdy, the handle broke after a weekThe adhesive is working, but it is too diffuct to peel the tape,Product is okay but the stick is very delicate so it broke, now it very difficult to use the product.,The handle of the product broke when I used it second time so it's very poor quality would not recommend.,Its value for money,Easy to use,Product of good use. Wish the Handle of the roller was easy  to use,We have a beagle dog so we have extensive use of lint rollers in the household. Have been using the 3M, but its very expensive if you consume 4to 5 rollers every month. So thought of trying this one as i though how bad can a lint roller be. The stickiness of the glue paper was good enough to remove the dog hair, but the quality of the handle is really bad. It did not even last 2 days. So ended up using a wooden stick or long pencils for the job. If the makers had spent some more on making a good handle even if the cost would have been Rs 25 higher, then it could have been a great product especially for those households which have pets as they need it more frequently. So i might go back to buying the 3M product of look for something in between.",https://m.media-amazon.com/images/I/41Fo2P8-4ZL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Bulfyss-Plastic-Remover-Cleaner-Remover/dp/B07HK53XM4/ref=sr_1_428?qid=1672923613&s=kitchen&sr=1-428
B08RDWBYCQ,"T TOPLINE 180 W Electric Hand Mixer,Hand Blender , Egg Beater, Cake maker , Beater Cream Mix, Food Blender, Beater for Whipping Cream Beater for Cake With 7 -Speed with spatula and oil brush",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,₹549,₹999,45%,4,"1,313","★7 Speed hand mixer, please see the image or read instruction manual for speed guide|★Attachments: Tackle a number of kitchen tasks with two professional-style wire beaters for eggs and ream and two hooks for mixing dough. All are dishwasher-safe|★Motor 180-watt - this powerful motor has 7 speeds, so you can start slow and finish fast|2 Stainless Steel Hooks For Mixing and Kneading.","AEZUK5C5IY67OZ35JX7BP2WBG6JA,AEEVM3YPIPIVWHVUE4HARBANNZHQ,AH634NGKAQR32XMOCSUF6LZB3RWA,AEIVSZGOPMZLJCLU5F6NNB7AXZLA,AGSG3TQTQT32FRNXOONXQ4YWXM3A,AG5B4QNGCUV5VYRNLLOPULVJ5N7Q,AEPZI55CSYXEU74X4FXNAOIP4COA,AEP2DVN55BAR3JCNCHH4VDNORE7Q","sudesh h.,Debabrata p.,Zeba basheer,Pk,Sunil,Saurabh Jha,ZAFAR AHMAD FAROOQUI,Mb","R17R471IR13JMO,R13T7I5DKQIXSA,R9YYIK65OU16I,R1FB9GYR8LJQBN,R2W5WP4N12ADZW,R12UGEM1FH0OC6,R171KJ25LHOUKY,R22VVPUG7BPY0Z","बढिया है।वजन कम होने की वजह से जादा देर तक चला सकते है।,Nice product and easy to use,Heating issues,Bakwas,Nice,Good product,Good product,Good product","हम संतुष्ट है हम जादा से जादा श्रीखंड बनाने काम आता है कभी कभी केक, आईस्क्रीम बनाते है।,Nice product and easy to use 👍,Sometimes gets heated when used for longer,Bakwas,Like this product,Good product , value for money,Good product on this price,Good Product",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41F-EWC+v+L._SY300_SX300_.jpg,https://www.amazon.in/TOPLINE-Egg-Beater-Stainless-Attachments/dp/B08RDWBYCQ/ref=sr_1_429?qid=1672923613&s=kitchen&sr=1-429
B09FHHTL8L,Empty Mist Trigger Plastic Spray Bottle for Multi use 200ml Pack of 2,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|IroningAccessories|SprayBottles,₹85,₹199,57%,4.1,212,"Easy To Press Spray Pump Delivers Ultra-Fine Mist Spray. Transparent empty Bottle. lock On Top Prevents The Spray Pump From Spraying Liquids Accidentally.|Made From BPA-Free, Food-Safe Plastic. Odorless and Keeps the Liquids Fresh for Long.|Transfer Toners, Rose Waters, Perfumes, Oils, Hand Sanitizers, etc. in this Cute Spray Bottle and Keep it in Your Purse or Travel Bag.","AGV2QERVROHQ3E44IHQIUKCEEO3Q,AE7GOXE6DZEYGOHGHKUAODAOWECQ,AHNY4SVAISG2VQGF2Q4ADDFZIU3A,AHGCRVLMGOBN45HUKZJJX5WK2TMA,AGDLVWA7M4G3IWDMTUODZ2BQEBOQ,AGZNR56VGSBVUSPZ7ACSMX3FFFPA,AHDRIG7FTS342HRYFJSA2PVXEOTA,AF64JDHZPT4WFDN6FBVNFGIAQXQQ","Aadhityaa,Arif H.,Rajesh,priyanka chauhan,Sudhendu,Dr. Ngemu,Saranya,Customer","RI4YLH4V4IERV,R2THKSNJBC1AYW,R17K7CV4XKY9NU,RZHKJKK72JDBZ,R3GR6V9CYLXCTA,R2GO7U6SPLE8AJ,R2DJXMAU9UMPGI,R2FIRLO44T48YT","Not satisfied,Nice,Low quality,Amazing product,Best in its category,Very good sprayer,Good,Not sturdy","Only one pump works and the other one stopped working. Waste of money!,Good 👍,Not value for money, material is very weak. For same cost you will get 4 bottles in the local stores,Product is good, worth for money and easy to use,Does not give a fine mist but a stream of small droplets. I believe it's good if you want something in this range,Good quality. Fine mist spray.,Good, little pricey...,The spray function is good, but bottles are not quality product. Very thin will break very quickly",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41Qu+vkjbcL._SY300_SX300_.jpg,https://www.amazon.in/Empty-Trigger-Plastic-Spray-Bottle/dp/B09FHHTL8L/ref=sr_1_430_mod_primary_new?qid=1672923613&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-430
B0BHNHMR3H,LONAXA Mini Travel Rechargeable Fruit Juicer - USB Electric Fruit & Vegetable Juice Blender/Grinder for Home and Office Use (Multicolor)…,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,₹499,"₹1,299",62%,3.9,65,"The USB personal portable blender is equipped with a built-in 2000mAh rechargeable battery, which is universally compatible with all USB ports, including mobile power supplies, computers, laptops, and other USB devices. The capacity is 380 ml. It is suitable for indoor and outdoor activities, exercise, travel, work, and carry it with you!","AHJX6GE7IGMLFM75SMKATV5ZRZ2A,AGTYFIQ3EIVLCEU4GJXBMWRBWDTQ,AHOP3ZSYI4ZWF4GAU6Y7U33ZLTFQ,AGAMVFFHI7EL23RQYBA4JTXR6GLA,AHCBSXZTXE7A6XUG2V4664YZHESQ,AGEXNA5HHXTVUSHJNWFCDPCJOOYA,AGOARXYHOENO6YEI7N64HK5CDQCQ,AGKFFX6PBTWUNBMN53YLUH45U6VQ","Bindu,Rajat Biswas,Mulleti o.,KAUSHAL kumar,Chithra Suresh,Rathlavath Vani,Khamarunneesa,Ahmadullah","R1C2TSG7V4E6OO,R1EMLFPYSZQRV0,R2013OLVZQH22B,R2EG8VXH3ETPXA,R3ETNI6781FL2R,R2IN91D1WT43AK,R38K3MLJGM9L27,R2LI9FD8CQQOMA","Nice product as expected...,Very good quality 😊 love it,Its leaking product as small gap,Product is so amazing,The colour was dull.,Pretty good.,User friendly,I buy a product but in using of twice the product is not working iam totally unsatisfied of this","Easy to make milkshakes and diet smoothies..Useful.,Very good quality 😌,,This product is very helpfull amd backup is good,The mixer was split throughout the blender.,Easy to clean, portable, easy to carry and easy to use or traveling..,Good for travelling,",https://m.media-amazon.com/images/I/51V0CstI47L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/LONAXA-Travel-Rechargeable-Fruit-Juicer/dp/B0BHNHMR3H/ref=sr_1_431?qid=1672923613&s=kitchen&sr=1-431
B07D8VBYB4,"SUJATA Powermatic Plus, Juicer Mixer Grinder, 900 Watts, 2 Jars (White)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,"₹5,865","₹7,776",25%,4.4,"2,737","Warranty: 1 year warranty provided by the manufacturer from date of purchase|Includes: 1 unit Motor, 1 Jucier attachment, 1 Blender jar, 1 Grinder jar|Most powerful 9 watts motor with double ball bearings for efficiency, low maintenance and trouble free running for years|Juicer with unique honeycomb filter mesh for finer juice with higher yield|22 rpm operation- retains flavor and aroma of juices and food|9 mins. continuous running- suitable for longer usage|Totally shock-proof and safe|Item shape: Square","AFGVIUCA3RTCKMTDTO3XGNTHYFWQ,AE3AF67Y5YK6UG7I6HIVMWU4NWVA,AHPYT77JL5UZQ6QHBEZMYGK6WPRA,AFSXOLLBT7WLD5M6GMY4BKJP3RHQ,AHORF7KU5KCVPIXFW5LRQKGTKVFQ,AEKXXDCFC7X7LKTIFHISM4LZGYXA,AEEWUDXSGNJ3CNRK3PKT5NPCLNJQ,AHGOIGUEHWNGMJV3KAMYFP2CBJPQ","Rajeev Lochan Brahman,ALOK,GAURI SHANKER SHARMA,Mukesh,DEEPAK KUMAR PATEL,Ashish,JOHN,Deepak sarathy","R1B2ONGGAFTI9D,R1R2O42N4O1S1A,R13I84OJ7E8OJA,RA9R916JUUZ4K,R16HBPHELGF3G,R3C70FWNMP46X2,R2UM0LYKW0KF6N,R1N337GWNU3IOM","Good,Power and performance,Very useful and powerful juicer,Best quality,WORLD CLASS JUCER MIXER GRINDER,Industrial grade,A better product,Good Juicer","Good,Don't wait to juice your fruits from Sujata. This variant is powerful and effortless. Just that it is delicate to calibrate the juicer to the motor,Sumit juicer mixer grinder is a very powerful and useful machine for my daily use.,Best quality,I LIKED SO MUCH,Actually very tough machine. Made life much easier.Cleaning the juicer sieve is little tough but then that's true with all machines.,A good purchase for entire home purpose. But juicer assembly is not much easy I thought.,The juicer is good for every day use.Only thing, the noise of the juicer is too high...",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41pb+fODkVL._SX300_SY300_.jpg,https://www.amazon.in/Powermatic-Plus-CH-900-Watt-Grinder/dp/B07D8VBYB4/ref=sr_1_432?qid=1672923613&s=kitchen&sr=1-432
B0B3TBY2YX,"AGARO Royal Double Layered Kettle, 1.5 Litres, Double Layered Cool Touch , Dry Boiling Protection, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,"₹1,260","₹2,299",45%,4.3,55,"1.5 L Capacity|Double Layered Food Grade 304 Stainless Steel Body inside and plastic outside with Cool Touch Handle|Advanced thermostat with Boil-Dry Protection & Auto Shut Off|Big Mouth Design for Easy Cleaning|1.2 meters power cord, 1500 Watts, 220V-240 V AC, 50 Hz|2 Years Warranty","AFBU5FXWPA2YVMWWIMGYMA2AG34A,AGS4PLUFYAXTS4Y7Y4Q6ZT37BYHA,AECLI5ARPX2YOZANEVKSRVV36QJA,AGTOUKATNU32FIJPOWKQKZKPPJ7Q,AFM5HEUWEZMBGCZ3GGAXKAUZASGQ,AHSZV233OGYLM4RVHF7F6YJZM5NQ,AHYBTPEMPO3DK4PDH62ZYMP3LG7Q,AHUECKMZOFXYUTC6M3LUATLL6X7Q","rhymerium,Samarjeet kaur,Amazon Customer,K Koshy.,Shraddha Sarwade,messssi,Vijay Ravindranath Sen,Amazon Customer","R2HY811H3E3G6S,R1CCZJGV16UVNI,R3FO0KZP6V25Z0,R1DPAVSP4Y3AGN,RK6FONHRBSSFI,RH6J3MDX33HMA,RPGDFO3VRQZ0S,R3RMJEG2M36L3R","Beautiful and functional, but could be improved (improvements written in review),Agaro kettle,Satisfied with the product,A royal black beauty.,Value for money.,Agaro kettle review,Review,Good looking  elegant, easy to use","🔸Everything is nice,including design & function,works as intended and mostly as description.🔹But here are things that couldimproved.🔹the upper lid should be able to open up a bit more to the back if we want to wash it more thoroughly since having lid not open in a way that it goes  a bit back enough for the lid to not feel a bit in the way its not as comfortable as it could be (this shouldnt become a point which should make ppl avoid buying it though since many other models seem to open up till the same angle as this one does unless you found one that opens up more than this one, if you already bought it or still want to buy it you can use a big bottle brush to scrub it even tho your hand can go in but you ll feel like you have to be more careful while Washing to not accidentally hit the lid (you can see from my image/product image)🔹rest of the body seems sturdy but the handle feels a bit lighter than the body so it makes me wonder if handle would fall off due to daily strain when i pick up the kettle by handle alone (may be it wont break/come off but i hold the kettle with both hands on both ends just in case to be safe) : these are two things i d like to be improved if agaro makes any changes in the model features in future.I didnt return it though because chances are other models are the same or similar and apart from all that it works well.. So yeah.,Very good kettle and big in size,Cord length is good,It is very robust in temperature control. That is to say on and off manual and automatic off. Regarding cord, it is 1500 watts kettle which is on the top of ordinary Indian domestic non power 6A plug. They have given one meter quality wire  with 6A plug.  This means if your home wiring can stand 1500 watts on ordinary non power plug you can use it in any socket anywhere. (The switch in the kettle is bit wobbly, not sure whether it is purposely designed so: initially I was not pleased, now love it because of majestic performance),Product looks good. Value for money.,seems good until now... hope will last long... good purchase 👌,Kettle is nice 👍 and cord length is also good but package 📦 is not good,at the time of delivery it was opened,",https://m.media-amazon.com/images/I/310R9iLp3mL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AGARO-Double-Layered-Boiling-Protection/dp/B0B3TBY2YX/ref=sr_1_433_mod_primary_new?qid=1672923613&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-433
B088WCFPQF,"Cafe JEI French Press Coffee and Tea Maker 600ml with 4 Level Filtration System, Heat Resistant Borosilicate Glass (Black, 600ml)","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeePresses","₹1,099","₹1,500",27%,4.5,"1,065","4 LEVEL FILTRATION SYSTEM - We use double stainless steel screen filters on a plunger supported by a spring loaded base plate to seal the edges, followed by a final top lid strainer to give you a pure brew with no grounds unlike other cheap presses. Perfect to make fresh coffee, tea, espresso, cold brew or even latte. Use the French press coffee machine to froth milk, the double screen filters make perfect milk froth for your latte.|ONLY THE FINEST QUALITY MATERIALS - Every single metal piece is high-grade stainless steel giving the french press a resilient shine protecting it from rust. The large carafe is made of thick borosilicate glass that can withstand boiling water! The handle is sturdy and is made of high-grade heat-resistant material, making it easy to hold. All individual materials surpass food/drink grade quality—BPA-free plastic lid strainer.|MAXIMUM FLAVOUR - Pressed Coffee extracts the perfect amount of essentials oils and acids from the Coffee bean for maximum flavor; the preferred method for brewing for Coffee enthusiasts everywhere.|PERFECT GIFT FOR COFFEE AND TEA LOVERS - Our french press coffee plunger makes an ideal gift for coffee and tea lovers. Give those coffee and tea lovers a gift that they will remember forever.|INCLUDED - 2 Bonus Stainless Steel Screen filters & 0.20 oz coffee measuring spoon, and a Cleaning tool in the package.|Pinnacle Of Richness Of Nutrients & Taste Pressed coffee extracts the perfect amount of essential oils and acids from the coffee bean for maximum flavor while allowing you to savor the deep-roasted flavor, full-body, and subtle notes of your favorite beans from your very first cup.","AFRB32NPLQW24ZGJTXRYK6OUI2HA,AG2PGVWTVLRVZRJCJH3YOWP5FNQA,AGWINPX6IU25IAPSX2FK5NO44NBA,AEORIJHEIQAZQL6IQ2R4IMSB457A,AHLGTVWW4EB3Z3HM6JEPVMFXUB5Q,AH57EC5U62WSRLNIPBXDLBCJQ65Q,AFWSPLLT7BYEGPY2VJGQEMRIW3BA,AFMJDR7VSOX3M5WH2WTORPQ37V4Q","Deepak,Garuda,Shikha,Rajesh Manoharan,Gaurav,Chaitanya Konher,Seetha Lakshmi Rajeev,Haard Dave","R3EFB0EG66OLOX,RIND9MF93GBO0,R38ISD2RSB4M70,R3BS8IFOXK1DNW,R30SI7ZT69PI47,R3FQSJP7H5PAIP,R2ZPNHBNB2GKBC,R25DZIBJHUFV07","Absolutely loving it!,Excellent product,Very nice,Compact way to make coffee,Good one for a Black coffee lover,Excellent purchase,Great Product!,Perfect French Press! I have got two of em!","I gifted it to my mother last month; it was like love at first sip! easy to use, easy to clean, easy to flex, a blessing for any Indian adult! Still new to french press coffee, so I used South Indian filter coffee for the past few weeks and could instantly feel the difference between a cup of freshly pressed coffee and one of instant coffee, although I have been advised to try grinding my own beans for optimum enjoyment. I seep my grounds for around 3-4 minutes after heating the press for around a minute or so with hot water and am amazed at how heat-resistant the glass is, I would however still advise taking precautions. The markings inside also provide a great measurement of how many cups I would end up making. Not only have i used it for making coffee, but also to froth milk and to make tea. Attaching photos of a coffee i made using this french press with a layer of frothed milk. Ngl, one of the favorite purchases my family made, am thoroughly pleased and highly recommend it to anyone.,Time saving coffee/filter.,Been using this for many months now and it's great. Love that it has line measurements. Only thing is I wish the top surface had an arrow-type bump on the plastic to point where the holes are you so you don't have to look down but you can just tell by touch.,Delivery: Amazon delivery is always reliable and it didn’t fail me this time too..Packaging: Both outer packing and the product packaging were intact. Product packing had the right information and was very usefulProduct: Very compact. We used several coffee makers in the market, but all required electricity to run. We wanted to have a non electric one which we can easily carry for outdoor and this one fits aptly to our requirements. Just add the coffee powder and hot water. After a while when we press the central pipe, coffee comes out. The nozzle makes it convenient to pour it a cup.For this price in great India sale, I think it’s worth. I am inclined to give 5 star, but reserving 1 star now. Will use it for a month and come back here to change my rating if it still satisfies me.,Good one for a Black coffee lover,Very very happy with Cafe JEI's French Press. It has become an important part of my daily ritual now in past 10 days. Easy to use and maintain and would recommend buying without hesitation.,Instruction manual could have been a hard copy..too much steps to get the ebook,Got this French Press last year and another one few days back! One for Coffee & another for Green / Black Tea.Totally value for money. The built is solid and filtration is on point!Super happy!!",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31YEW0-SNcL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Cafe-JEI-Filtration-Resistant-Borosilicate/dp/B088WCFPQF/ref=sr_1_436?qid=1672923613&s=kitchen&sr=1-436
B07JZSG42Y,Borosil Prime Grill Sandwich Maker (Grey),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,"₹1,928","₹2,590",26%,4,"2,377","Non stick grilling plate can make up to 2 large size sandwiches at the same time. Capacity 4 Slices|Non stick grill plate dimension : 230 x 145mm , Heating plate opens to 90 degree for easy access|Automatic Temperature ControlThermal fuse for extra safety. Red Indicator for heating operation|Cool touch handle for safety|Longer than normal power cord|Cord wrap for easy storage|Anti Skid legs","AHYDKTW3WJO4HNGBHBOAFCJ3LOSA,AE3EGXXGRBM43FWMTLQB37JMC7OQ,AGIHOZJO4PWX5Z37R4I4RQXIZWRA,AE3CC3KBP4BWJZJMRJD4W6DYTXUA,AGMKONPE5QC455TBAZN4QNR73KXQ,AFH3GSHTIVQMKDP27TOCVV33JPOA,AED36GWWMN3IDN6MHKBLYHYCTTYQ,AHOIB4NI2LLE52QK6Y3ISJQUH2RA","Ronish,Man Mohan Gupta,Dr. PVS Rao,Rajat Mandal,neeti khandelwal,Anil,makwana keval,Ajay Srinivasan","RN8Y9B2XGVMGI,R2HRBMPLK36A97,R2IXY6WFD01C5L,R24C42XCBRZQ3U,R353E48ZIM1PQV,R189724SD6LLWF,RNNWCGXGPM79N,R16DNFM9D0S57B","Simple and easy to use,Product is fulfilling the purpose for which it was purchased.,Good product, not easy to clean,Does the job very well,Very nice sandwich maker,Good quality and received on time,Good Product i Recommend,decent grill","Purchased this last month. It's good as working fine for me. Size is bit small but you can easily toast 2 normal breads at one go. Just make sure you fill same amount of stuff in both sandwich so that both gets heat properly from both side. Cord is bit small but it's good if you have plug near your kitchen. At first use it smells like wire is burning but after next usage that smell will not appear. Cleaning of the product is bit difficult as you can't wash directly under tap. You need to use clean cloth with wetted with water. You can use some liquid soap but make sure it gets cleaned with clean cloth. Apply some butter or ghee on both side of bread before making sandwiches else it will stick to your plates in grill.,Overall good.,It is Ok but does not look sturdy enough.The top and lower heaters are not parallel if the sandwich is a little thick.A little better design would have avoided this problem,Makes the breads go crunchy from soft. 10/10 would recommend.,Very nice easy to use except there is no temperature control knob . I like my sandwich more crisper,Quality is good and easy to use , received in 24 hours,Product is Good i post review after 4 months from purchaseSufficient for 3 to 4 family memberI suggest go it,easy to use and easy to clean.not bad at all.2 issues:1. the hook is on one side so if your sandwich is a bit bulky, then the upper half may be tilted and loose on one side.2. the hook is also flimsy so there is a risk of breaking.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51IMz58igdL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Borosil-Prime-BGRILLPS11-Grill-Sandwich/dp/B07JZSG42Y/ref=sr_1_437?qid=1672923613&s=kitchen&sr=1-437
B08YRMBK9R,"Candes 10 Litre Perfecto 5 Star Rated Automatic Instant Storage Electric Water Heater with Special Metal Body Anti Rust Coating With Installation Kit, 2KW Geyser (Ivory)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters","₹3,249","₹6,299",48%,3.9,"2,569","Type: Storage; Capacity: 10 Litres; Wattage: 2000 Watts; Pressure: 6.5 Bars ; BEE Rating: 5 Star Rated Energy Efficient Geyser Inner Tank Material: Stainless Steel (SS) Tank with special Anti-Rust coating - 2X Corrosion Resistance; Outer Body Material: Metal (CRCA) Product Dimensions: 42cm Height x 29 cm Length x 27 cm Width|Free Installation Kit - includes inlet & outlet connection pipes, teflon tape, fastener kit with screws for hanging at no extra cost.|Highest Saving: BEE 5-star rated with Advanced heat resistant Technology & Thermal Insulation for maximum Power Savings. Perfect if you want to go green. Multiple safety systems for protection against dry heating, overheating and overpressure; Double Protection with Thermal Auto Cut-Out and Multi-function Safety Valve. Quality check: 5 safety functions and 15 Quality checks by team of advanced professionals & technocrats to ensure only the best product reaches you.|Superior polymer coated 10Ltr capacity tank, nano poly bond technology for excellent corrosion resistance and oxidation resistance even in high temperature and pressure 100% ISI Marked & BIS approved Copper Heating Element to ensure powerful heating. ISO Approved Company & 5 Star Rating. Steel Tank is high grade 304 L Steel with overlapping welding with advanced technology & supreme quality material. Thermostat and Auto Cut out with cutting edge latest technology by Automatic Instruments (Al).|Warranty: 5 years on inner tank & 1 year comprehensive warranty for manufacturing defects Includes 1 Vertical Geyser with 1.5 m cord length & 3 pin socket, Free Installation Kit as shown, Installation to be done by the Customer by themselves Warranty Details- On-Site Service available at 500+ Cities & 13,500+ Pincodes, for others the product needs to be shipped to service hub. Activate warranty post purchase by product registration, please e-mail as mentioned in the images for activation.","AE64UCDJJ5GO35UI7VJ2OCCZMGFQ,AHQNBEQHTS5HDSNP3LMLQA4H4YPQ,AEPSO6AT7QUTF6LYRISXUYQKHM7Q,AH4ZZLZF5JO74MJ3E6WURPHAOKVA,AE6X7T342OTM3RULX5KQPVUT7TTA,AFIWBQHKNAVWZTU7RYW3TJLJVPOA,AH6SPM32C4XZBAFVXZXENRZ54LSA,AGWQXJIDWICZWNZWNO7SKP3YFEYQ","A H.,Amazon Customer,Amazon Customer,Gajendra Kumar sharma,Harpreet Kaur Sodhi,Shashi ranjan Kumar,Chandan Kumar,Vikas sharma","R1XLQ3KU8NRG4P,RGVJ5KUUNIU77,R3FD9YGKRHM8LY,R2UNQBX57IZ6IJ,R18R5BIYTIVOX3,R16IEFUYCP8OE0,R2M04XPGQM0UGX,RYGVFM9ORV4JJ","Small size is not good,It's a nice product,Gd product for this range,Value for money,Good to Buy,Nice product,Adding review after 2 months of use,Good","The 6ltr storage is not at all sufficient for a single person. Water cools down very quickly,It's doesn't have temperature control knob,Like,Value for money,Easy to use,Good water heating,This review is only after 2 months of use. Build quality is good no extra noise, and very minimal in look.,It's value for money",https://m.media-amazon.com/images/I/21NKf-n3WdL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Candes-Automatic-Instant-Multiple-Perfecto/dp/B08YRMBK9R/ref=sr_1_438?qid=1672923613&s=kitchen&sr=1-438
